get-mini-employees,multi-connection,1000
node
0,188.009
1,205.34
2,323.79
3,357.851
4,415.294
5,444.126
6,490.213
7,560.553
8,606.998
9,628.532
10,654.876
11,655.44
12,722.994
13,656.031
14,696.163
15,739.675
16,759.11
17,780.507
18,797.061
19,821.508
20,837.563
21,936.729
22,988.438
23,983.532
24,1120.579
25,1003.826
26,1050.845
27,1055.925
28,1091.454
29,1109.148
30,1126.058
31,1179.394
32,1227.664
33,1250.675
34,1251.842
35,1318.018
36,1305.662
37,1351.346
38,1342.344
39,1413.455
40,1434.038
41,1539.839
42,1494.298
43,1512.238
44,1540.989
45,1701.416
46,1719.968
47,1649.861
48,1724.551
49,1721.05
50,1732.624
51,1767.441
52,1740.656
53,1763.237
54,2038.78
55,2095.412
56,2033.895
57,2142.489
58,2096.368
59,2230.618
60,2123.333
61,2254.405
62,2171.864
63,2276.856
64,2179.894
65,2218.991
66,2266.946
67,2273.485
68,2300.82
69,2371.714
70,2413.674
71,2441.995
72,2445.767
73,2745.317
74,2618.746
75,2675.711
76,2689.706
77,2818.835
78,2831.462
79,2742.768
80,2881.03
81,2899.853
82,2914.761
83,2698.072
84,2723.336
85,2870.826
86,2754.873
87,3077.512
88,2851.173
89,3102.105
90,2970.218
91,3118.891
92,3129.42
93,2957.238
94,2949.097
95,2998.319
96,3010.605
97,3023.439
98,3048.268
99,3073.542
100,3094.859
101,3107.101
102,3426.155
103,3226.484
104,3252.962
105,3262.443
106,3507.071
107,3321.19
108,3346.627
109,3373.952
110,3420.962
111,3498.223
112,3466.157
113,3715.641
114,3509.745
115,3406.643
116,3509.644
117,3597.386
118,3587.89
119,3621.927
120,3612.631
121,3487.791
122,3672.999
123,3530.219
124,3562.431
125,3586.474
126,3567.817
127,3647.674
128,3854.391
129,3884.962
130,3714.291
131,3882.072
132,3846.829
133,3884.361
134,3983.858
135,3942.44
136,3841.706
137,3936.01
138,4080.758
139,4077.128
140,4081.381
141,4110.06
142,4059.996
143,4148.447
144,3997.329
145,4128.839
146,4026.289
147,4126.577
148,4241.447
149,4199.87
150,4313.457
151,4183.257
152,4167.023
153,4333.137
154,4237.855
155,4242.406
156,4402.808
157,4309.381
158,4471.216
159,4474.062
160,4524.802
161,4357.064
162,4361.385
163,4568.85
164,4602.664
165,4489.411
166,4752.083
167,4729.791
168,4820.795
169,4854.488
170,4773.477
171,4832.83
172,4911.926
173,4937.101
174,4933.577
175,5032.802
176,5102.569
177,5096.455
178,5046.811
179,5176.963
180,5182.469
181,5123.673
182,5165.576
183,5241.795
184,5313.824
185,5236.881
186,5408.299
187,5355.823
188,5383.968
189,5629.972
190,5635.267
191,5405.42
192,5717.523
193,5779.473
194,5699.163
195,5741.622
196,5833.424
197,5672.769
198,5646.849
199,5979.828
200,5870.06
201,6076.177
202,5740.956
203,6058.656
204,6060.803
205,6054.325
206,6092.431
207,6064.574
208,6128.755
209,6132.792
210,6112.285
211,6267.629
212,6304.187
213,5985.734
214,6000.373
215,6007.846
216,6023.92
217,6034.297
218,6062.701
219,6238.12
220,6070.783
221,6276.993
222,6250.685
223,6286.52
224,6417.971
225,6384.868
226,6385.967
227,6309.364
228,6457.155
229,6418.31
230,6492.39
231,6652.234
232,6621.735
233,6354.514
234,6687.391
235,6604.827
236,6751.818
237,6793.987
238,6442.821
239,6400.83
240,6405.225
241,6366.197
242,6503.529
243,6623.919
244,6788.994
245,6506.335
246,6814.285
247,6653.449
248,6821.886
249,6901.534
250,6930.1
251,6898.355
252,6968.293
253,6968.916
254,6984.68
255,6963.347
256,7011.509
257,7137.305
258,7030.316
259,6773.291
260,7141.806
261,7120.432
262,7123.497
263,6860.369
264,7177.224
265,7045.09
266,7038.529
267,7272.693
268,7206.778
269,6945.874
270,6982.43
271,7263.87
272,7037.035
273,7185.951
274,7177.531
275,7129.404
276,7329.094
277,7172.644
278,7212.975
279,7284.231
280,7306.103
281,7360.234
282,7313.85
283,7330.98
284,7392.084
285,7347.22
286,7431.083
287,7192.71
288,7508.973
289,7538.142
290,7572.921
291,7239.933
292,7592.841
293,7564.095
294,7586.02
295,7328.859
296,7570.178
297,7632.574
298,7366.114
299,7593.715
300,7536.814
301,7410.923
302,7395.601
303,7414.317
304,7399.913
305,7394.8
306,7399.768
307,7432.343
308,7673.379
309,7451.461
310,7485.407
311,7813.454
312,7767.588
313,7521.936
314,7638.869
315,7775.17
316,7768.278
317,7722.998
318,7781.4
319,7964.594
320,7936.055
321,7969.775
322,7995.331
323,8024.988
324,8084.932
325,7951.967
326,7918.697
327,7936.075
328,8133.414
329,8000.556
330,8175.741
331,8155.164
332,7827.98
333,7850.805
334,7893.357
335,7810.032
336,7820.913
337,7831.502
338,7817.458
339,7827.82
340,7842.374
341,7854.894
342,8002.698
343,8198.745
344,8185.186
345,8123.78
346,8267.98
347,8258.489
348,8200.154
349,8193.914
350,8270.635
351,8262.554
352,8342.538
353,8266.863
354,8297.111
355,8298.357
356,8321.672
357,8339.246
358,8387.375
359,8273.857
360,8143.421
361,8118.027
362,8104.61
363,8120.304
364,8121.753
365,8154.547
366,8205.203
367,8224.239
368,8257.536
369,8270.387
370,8583.956
371,8585.378
372,8509.345
373,8634.334
374,8573.151
375,8618.706
376,8597.768
377,8666.4
378,8668.944
379,8694.475
380,8498.355
381,8813.108
382,8791.544
383,8759.152
384,8842.617
385,8767.605
386,8824.174
387,8881.529
388,8902.518
389,8866.932
390,8895.305
391,8903.22
392,8927.719
393,8939.182
394,8728.275
395,8740.463
396,8759.402
397,8770.657
398,8731.215
399,8771.676
400,8754.998
401,8757.949
402,8792.536
403,9003.596
404,9028.652
405,9139.174
406,9110.463
407,9131.592
408,9075.542
409,9103.511
410,9163.546
411,9110.699
412,9185.039
413,9204.709
414,9291.234
415,9160.054
416,9319.671
417,9328.729
418,9253.051
419,9283.895
420,9294.706
421,9367.163
422,9156.726
423,9148.724
424,9111.704
425,9105.055
426,9174.826
427,9208.587
428,9172.863
429,9139.901
430,9146.477
431,9155.302
432,9220.057
433,9239.393
434,9591.402
435,9504.683
436,9577.812
437,9597.299
438,9660.266
439,9585.361
440,9674.629
441,9628.967
442,9663.495
443,9677.415
444,9677.004
445,9665.697
446,9682.935
447,9776.859
448,9818.927
449,9677.187
450,9769.77
451,9851.516
452,9776.196
453,9885.532
454,9839.032
455,9613.634
456,9604.538
457,9652.246
458,9632.254
459,9673.335
460,9650.473
461,9591.057
462,9598.142
463,9648.694
464,9662.698
465,10052.469
466,10070.728
467,10088.56
468,9969.511
469,10010.054
470,10006.62
471,10193.48
472,10042.986
473,10223.937
474,10227.781
475,10126.231
476,10135.647
477,10132.824
478,10217.698
479,10164.933
480,10343.9
481,10209.291
482,10196.656
483,10010.52
484,10031.949
485,10036.956
486,10024.535
487,10028.718
488,10053.521
489,10116.308
490,10541.824
491,10568.883
492,10411.247
493,10530.651
494,10496.313
495,10478.036
496,10600.735
497,10524.451
498,10651.464
499,10702.524
500,10711.266
501,10716.936
502,10590.215
503,10576.33
504,10761.135
505,10597.521
506,10724.192
507,10768.846
508,10658.229
509,10517.479
510,10486.125
511,10545.492
512,10513.267
513,10574.628
514,10403.866
515,10440.349
516,10444.923
517,10875.096
518,10904.045
519,10992.724
520,11011.42
521,11011.648
522,11039.474
523,11063.195
524,11029.235
525,11075.308
526,11124.339
527,11135.97
528,11111.717
529,11036.167
530,11123.743
531,11133.406
532,11129.104
533,11106.226
534,11173.461
535,11167.264
536,11258.277
537,11242.812
538,11175.775
539,11308.566
540,11274.22
541,10878.408
542,10864.555
543,10815.363
544,10829.286
545,10792.025
546,10809.602
547,10812.988
548,11320.834
549,11375.04
550,11452.99
551,11215.298
552,11318.943
553,11320.082
554,11437.258
555,11571.625
556,11516.637
557,11318.414
558,11584.523
559,11621.748
560,11627.378
561,11652.616
562,11678.934
563,11450.17
564,11628.375
565,11399.411
566,11653.302
567,11719.762
568,11578.584
569,11207.338
570,11247.572
