get-mini-employee,multi-connection,249
python
0,14.762
1,20.844
2,21.031
3,21.604
4,19.943
5,19.842
6,25.711
7,22.225
8,28.759
9,26.585
10,19.754
11,30.912
12,24.88
13,31.409
14,30.508
15,25.518
16,23.703
17,32.468
18,20.547
19,20.948
20,26.944
21,25.888
22,19.442
23,24.778
24,18.562
25,20.433
26,18.875
27,24.792
28,35.655
29,21.799
30,13.07
31,20.419
32,21.359
33,12.752
34,23.481
35,20.562
36,20.665
37,17.298
38,19.773
39,19.838
40,23.351
41,25.53
42,25.291
43,26.262
44,24.687
45,23.305
46,35.147
47,29.114
48,20.256
49,29.793
50,25.079
51,35.66
52,31.609
53,21.793
54,26.753
55,23.997
56,25.531
57,22.053
58,26.558
59,25.489
60,23.559
61,26.212
62,26.462
63,24.122
64,16.633
65,17.279
66,25.681
67,27.93
68,15.326
69,20.83
70,19.956
71,14.103
72,22.367
73,20.264
74,18.803
75,22.3
76,29.438
77,22.207
78,21.546
79,19.8
80,26.094
81,29.35
82,24.282
83,24.544
84,33.611
85,26.09
86,25.693
87,21.759
88,27.582
89,32.089
90,25.42
91,24.501
92,23.299
93,21.524
94,24.077
95,16.401
96,21.293
97,27.881
98,24.167
99,21.197
100,21.482
101,20.869
102,25.647
103,20.985
104,19.553
105,26.551
106,25.996
107,27.637
108,27.511
109,19.067
110,28.311
111,27.172
112,43.018
113,35.611
114,23.455
115,26.637
116,15.936
117,24.737
118,22.534
119,27.094
120,23.119
121,25.258
122,23.71
123,27.225
124,27.427
125,25.94
126,25.175
127,22.642
128,20.875
129,21.231
130,20.168
131,24.626
132,20.623
133,15.771
134,19.34
135,15.293
136,14.962
137,13.954
138,21.047
139,24.936
140,23.18
141,21.957
142,29.642
143,25.145
144,30.287
145,24.948
146,24.294
147,21.852
148,25.503
149,25.679
150,17.228
151,26.751
152,24.551
153,31.99
154,24.812
155,23.349
156,21.527
157,16.472
158,21.094
159,20.136
160,27.393
161,20.851
162,32.739
163,20.433
164,17.452
165,28.638
166,26.431
167,20.335
168,21.847
169,26.996
170,23.951
171,21.709
172,16.742
